idx,block_grams,block_kg,sample_in_block,S1,S2,ORT
3586,3100,3.1,95,1993,1971,644
3587,3100,3.1,96,1981,1971,650
3588,3100,3.1,97,1962,1944,673
3589,3100,3.1,98,1966,1943,672
3590,3100,3.1,99,1963,1944,673
3591,3100,3.1,100,1962,1937,677
3592,3100,3.1,101,1967,1939,673
3593,3100,3.1,102,1965,1941,673
3594,3100,3.1,103,1968,1947,669
3595,3100,3.1,104,1965,1940,674
3596,3100,3.1,105,1965,1937,675
3597,3100,3.1,106,1963,1940,675
3598,3100,3.1,107,1970,1943,670
3599,3100,3.1,108,1963,1940,675
3600,3100,3.1,109,1958,1942,676
3601,3100,3.1,110,1961,1943,674
3602,3100,3.1,111,1959,1940,677
3603,3100,3.1,112,1958,1940,677
3604,3100,3.1,113,1957,1940,678
3605,3100,3.1,114,1959,1943,675
3606,3100,3.1,115,1959,1942,676
3607,3100,3.1,116,1961,1939,676
3608,3100,3.1,117,1953,1943,678
3609,3100,3.1,118,1959,1944,675
3610,3100,3.1,119,1956,1943,677
3611,3100,3.1,120,1959,1939,677
3612,3100,3.1,121,1956,1942,677
3613,3100,3.1,122,1961,1939,676
3614,3100,3.1,123,1960,1940,676
3615,3100,3.1,124,1959,1942,676
3616,3100,3.1,125,1957,1941,677
3617,3100,3.1,126,1956,1939,679
3618,3100,3.1,127,1964,1939,675
3619,3100,3.1,128,1956,1937,680
3620,3100,3.1,129,1955,1938,680
3621,3100,3.1,130,1954,1938,680
3622,3100,3.1,131,1953,1937,681
3623,3100,3.1,132,1957,1934,681
3624,3100,3.1,133,1953,1937,681
3625,3100,3.1,134,1958,1928,683
3626,3100,3.1,135,1955,1937,680
3627,3100,3.1,136,1957,1937,679
3628,3100,3.1,137,1954,1936,681
3629,3100,3.1,138,1956,1944,676
3630,3100,3.1,139,2202,2224,413
3631,3100,3.1,140,2435,2485,166
3632,3100,3.1,141,2578,2636,19
3633,3100,3.1,142,2601,2678,13
3634,3100,3.1,143,2595,2679,10
3635,3100,3.1,144,2595,2678,10
3636,3100,3.1,145,2592,2681,10
3637,3100,3.1,146,2598,2685,15
3638,3100,3.1,147,2595,2680,11
3639,3100,3.1,148,2595,2685,13
3640,3100,3.1,149,2594,2680,10
3641,3200,3.2,0,2593,2682,11
3642,3200,3.2,1,2592,2681,10
3643,3200,3.2,2,2593,2674,7
3644,3200,3.2,3,2596,2683,13
3645,3200,3.2,4,2592,2685,12
3646,3200,3.2,5,2596,2679,11
3647,3200,3.2,6,2526,2597,65
3648,3200,3.2,7,2430,2483,170
3649,3200,3.2,8,2362,2416,237
3650,3200,3.2,9,2325,2390,269
3651,3200,3.2,10,2269,2342,321
3652,3200,3.2,11,2211,2274,384
3653,3200,3.2,12,2093,2132,514
3654,3200,3.2,13,2045,2054,577
3655,3200,3.2,14,1980,2002,635
3656,3200,3.2,15,1983,1979,645
3657,3200,3.2,16,1965,1975,656
3658,3200,3.2,17,1959,1960,667
3659,3200,3.2,18,1932,1941,690
3660,3200,3.2,19,1933,1937,691
3661,3200,3.2,20,1924,1931,699
3662,3200,3.2,21,1923,1927,701
3663,3200,3.2,22,1916,1924,706
3664,3200,3.2,23,1910,1910,716
3665,3200,3.2,24,1908,1907,719
3666,3200,3.2,25,1911,1905,718
3667,3200,3.2,26,1915,1904,717
3668,3200,3.2,27,1906,1900,723
3669,3200,3.2,28,1899,1910,722
3670,3200,3.2,29,1905,1904,722
3671,3200,3.2,30,1905,1906,721
3672,3200,3.2,31,1898,1905,725
3673,3200,3.2,32,1903,1911,719
3674,3200,3.2,33,1905,1907,720
3675,3200,3.2,34,1906,1905,721
3676,3200,3.2,35,1907,1903,721
3677,3200,3.2,36,1903,1903,723
3678,3200,3.2,37,1907,1907,719
3679,3200,3.2,38,1905,1907,720
3680,3200,3.2,39,1904,1897,726
3681,3200,3.2,40,1900,1909,722
3682,3200,3.2,41,1898,1911,722
3683,3200,3.2,42,1898,1908,723
3684,3200,3.2,43,1908,1912,716
3685,3200,3.2,44,1904,1912,718
3686,3200,3.2,45,1899,1907,723
3687,3200,3.2,46,1901,1907,722
3688,3200,3.2,47,1898,1905,725
3689,3200,3.2,48,1899,1909,722
3690,3200,3.2,49,1899,1910,722
3691,3200,3.2,50,1897,1899,728
3692,3200,3.2,51,1892,1906,727
3693,3200,3.2,52,1898,1909,723
3694,3200,3.2,53,1893,1906,727
3695,3200,3.2,54,1899,1910,722
3696,3200,3.2,55,1891,1914,724
3697,3200,3.2,56,1893,1909,725
3698,3200,3.2,57,1896,1911,723
3699,3200,3.2,58,1894,1905,727
3700,3200,3.2,59,1893,1902,729
3701,3200,3.2,60,1883,1896,737
3702,3200,3.2,61,1874,1887,746
3703,3200,3.2,62,1878,1891,742
3704,3200,3.2,63,1878,1886,744
3705,3200,3.2,64,1878,1887,744
3706,3200,3.2,65,1874,1891,744
3707,3200,3.2,66,1880,1887,743
3708,3200,3.2,67,1877,1886,745
3709,3200,3.2,68,1875,1894,742
3710,3200,3.2,69,1877,1886,745
3711,3200,3.2,70,1875,1892,743
3712,3200,3.2,71,1877,1885,745
3713,3200,3.2,72,1875,1890,744
3714,3200,3.2,73,1874,1897,741
3715,3200,3.2,74,1890,1891,736
3716,3200,3.2,75,1877,1891,742
3717,3200,3.2,76,1876,1891,743
3718,3200,3.2,77,1873,1887,746
3719,3200,3.2,78,1868,1883,751
3720,3200,3.2,79,1865,1890,749
3721,3200,3.2,80,1878,1884,745
3722,3200,3.2,81,1872,1888,746
3723,3200,3.2,82,1874,1885,747
3724,3200,3.2,83,1877,1885,745
3725,3200,3.2,84,1881,1884,744
3726,3200,3.2,85,1873,1883,748
3727,3200,3.2,86,1872,1881,750
3728,3200,3.2,87,1877,1882,747
3729,3200,3.2,88,1876,1883,747
3730,3200,3.2,89,1872,1880,750
3731,3200,3.2,90,1870,1884,749
3732,3200,3.2,91,1874,1884,747
3733,3200,3.2,92,1875,1879,749
3734,3200,3.2,93,1873,1881,749
3735,3200,3.2,94,1875,1882,748
3736,3200,3.2,95,1878,1882,746
3737,3200,3.2,96,1874,1884,747
3738,3200,3.2,97,1875,1881,748
3739,3200,3.2,98,1879,1881,746
3740,3200,3.2,99,1877,1879,748
3741,3200,3.2,100,1877,1882,747
3742,3200,3.2,101,1880,1886,743
3743,3200,3.2,102,1875,1881,748
3744,3200,3.2,103,1881,1878,747
3745,3200,3.2,104,1874,1884,747
3746,3200,3.2,105,1876,1880,748
3747,3200,3.2,106,1877,1880,748
3748,3200,3.2,107,1877,1891,742
3749,3200,3.2,108,1878,1880,747
3750,3200,3.2,109,1877,1881,747
3751,3200,3.2,110,1875,1880,749
3752,3200,3.2,111,1872,1880,750
3753,3200,3.2,112,1874,1879,750
3754,3200,3.2,113,1874,1879,750
3755,3200,3.2,114,1880,1883,745
3756,3200,3.2,115,1877,1878,749
3757,3200,3.2,116,1875,1874,752
3758,3200,3.2,117,1873,1874,753
3759,3200,3.2,118,1874,1876,751
3760,3200,3.2,119,1876,1879,749
3761,3200,3.2,120,1888,1882,741
3762,3200,3.2,121,1876,1880,748
3763,3200,3.2,122,1867,1884,751
3764,3200,3.2,123,1875,1878,750
3765,3200,3.2,124,1881,1876,748
3766,3200,3.2,125,1874,1882,748
3767,3200,3.2,126,1934,1958,680
3768,3200,3.2,127,2348,2390,257
3769,3200,3.2,128,2529,2581,71
3770,3200,3.2,129,2583,2660,5
3771,3200,3.2,130,2587,2677,5
3772,3200,3.2,131,2584,2674,2
3773,3200,3.2,132,2591,2677,7
3774,3200,3.2,133,2592,2679,9
3775,3200,3.2,134,2588,2676,5
3776,3200,3.2,135,2584,2679,5
3777,3200,3.2,136,2591,2676,7
3778,3200,3.2,137,2591,2672,5
3779,3300,3.3,0,2591,2678,8
3780,3300,3.3,1,2593,2681,10
3781,3300,3.3,2,2591,2676,7
3782,3300,3.3,3,2590,2671,4
3783,3300,3.3,4,2586,2668,0
3784,3300,3.3,5,2589,2680,8
3785,3300,3.3,6,2530,2627,48
3786,3300,3.3,7,2333,2422,249
3787,3300,3.3,8,2175,2256,411
3788,3300,3.3,9,2047,2151,527
3789,3300,3.3,10,1946,2044,631
3790,3300,3.3,11,1964,2030,629
3791,3300,3.3,12,1962,2022,634
3792,3300,3.3,13,1882,1933,719
3793,3300,3.3,14,1814,1885,777
3794,3300,3.3,15,1792,1856,802
3795,3300,3.3,16,1790,1855,804
3796,3300,3.3,17,1790,1855,804
3797,3300,3.3,18,1791,1848,807
3798,3300,3.3,19,1792,1856,802
3799,3300,3.3,20,1792,1852,804
3800,3300,3.3,21,1797,1848,804
3801,3300,3.3,22,1799,1851,801
3802,3300,3.3,23,1804,1856,796
3803,3300,3.3,24,1801,1848,802
3804,3300,3.3,25,1797,1847,804
3805,3300,3.3,26,1797,1846,805
3806,3300,3.3,27,1796,1846,805
3807,3300,3.3,28,1792,1845,808
3808,3300,3.3,29,1796,1847,805
3809,3300,3.3,30,1793,1849,805
3810,3300,3.3,31,1793,1849,805
3811,3300,3.3,32,1791,1848,807
3812,3300,3.3,33,1795,1840,809
3813,3300,3.3,34,1805,1843,802
3814,3300,3.3,35,1804,1846,801
3815,3300,3.3,36,1793,1842,809
3816,3300,3.3,37,1795,1834,812
3817,3300,3.3,38,1799,1840,807
3818,3300,3.3,39,1792,1853,804
3819,3300,3.3,40,1793,1847,806
3820,3300,3.3,41,1795,1848,805
3821,3300,3.3,42,1795,1848,805
3822,3300,3.3,43,1796,1843,807
3823,3300,3.3,44,1797,1845,805
3824,3300,3.3,45,1799,1848,803
3825,3300,3.3,46,1794,1845,807
3826,3300,3.3,47,1789,1852,806
3827,3300,3.3,48,1793,1853,803
3828,3300,3.3,49,1792,1847,807
3829,3300,3.3,50,1794,1847,806
3830,3300,3.3,51,1790,1850,806
3831,3300,3.3,52,1788,1845,810
3832,3300,3.3,53,1790,1853,805
3833,3300,3.3,54,1802,1845,803
3834,3300,3.3,55,1789,1847,808
3835,3300,3.3,56,1796,1848,804
3836,3300,3.3,57,1791,1847,807
3837,3300,3.3,58,1805,1849,799
3838,3300,3.3,59,1791,1846,808
3839,3300,3.3,60,1794,1848,805
3840,3300,3.3,61,1793,1850,805
3841,3300,3.3,62,1794,1857,801
3842,3300,3.3,63,1790,1846,808
3843,3300,3.3,64,1793,1846,807
3844,3300,3.3,65,1793,1841,809
3845,3300,3.3,66,1792,1847,807
3846,3300,3.3,67,1788,1848,808
3847,3300,3.3,68,1792,1844,808
3848,3300,3.3,69,1788,1850,807
3849,3300,3.3,70,1790,1851,806
3850,3300,3.3,71,1790,1847,808
3851,3300,3.3,72,1792,1845,808
3852,3300,3.3,73,1793,1849,805
3853,3300,3.3,74,1803,1848,801
3854,3300,3.3,75,1790,1868,797
3855,3300,3.3,76,1793,1847,806
3856,3300,3.3,77,1791,1850,806
3857,3300,3.3,78,1793,1847,806
3858,3300,3.3,79,1790,1840,811
3859,3300,3.3,80,1789,1857,803
3860,3300,3.3,81,1791,1847,807
3861,3300,3.3,82,1793,1846,807
3862,3300,3.3,83,1790,1847,808
3863,3300,3.3,84,1790,1851,806
3864,3300,3.3,85,1789,1846,809
3865,3300,3.3,86,1782,1854,808
3866,3300,3.3,87,1793,1849,805
3867,3300,3.3,88,1789,1852,806
3868,3300,3.3,89,1790,1851,806
3869,3300,3.3,90,1797,1857,799
3870,3300,3.3,91,1793,1859,800
3871,3300,3.3,92,1789,1850,807
3872,3300,3.3,93,1790,1852,805
3873,3300,3.3,94,1792,1849,806
3874,3300,3.3,95,1789,1850,807
3875,3300,3.3,96,1793,1851,804
3876,3300,3.3,97,1805,1878,785
3877,3300,3.3,98,2278,2360,307
3878,3300,3.3,99,2516,2582,77
3879,3300,3.3,100,2586,2656,5
3880,3300,3.3,101,2592,2674,6
3881,3300,3.3,102,2585,2679,5
3882,3300,3.3,103,2596,2672,7
3883,3300,3.3,104,2593,2672,6
3884,3300,3.3,105,2591,2676,7
3885,3300,3.3,106,2592,2678,8
3886,3300,3.3,107,2591,2680,9
3887,3300,3.3,108,2593,2670,5
3888,3300,3.3,109,2591,2675,6
3889,3400,3.4,0,2591,2670,4
3890,3400,3.4,1,2589,2678,7
3891,3400,3.4,2,2589,2676,6
3892,3400,3.4,3,2590,2675,6
3893,3400,3.4,4,2591,2675,6
3894,3400,3.4,5,2597,2667,5
3895,3400,3.4,6,2434,2543,138
3896,3400,3.4,7,2290,2398,282
3897,3400,3.4,8,2203,2293,378
3898,3400,3.4,9,2077,2163,506
3899,3400,3.4,10,2019,2091,571
3900,3400,3.4,11,1914,1988,675
3901,3400,3.4,12,1910,1990,676
3902,3400,3.4,13,1907,1993,676
3903,3400,3.4,14,1912,1992,674
3904,3400,3.4,15,1906,1989,679
3905,3400,3.4,16,1771,1838,822
3906,3400,3.4,17,1769,1852,816
3907,3400,3.4,18,1768,1853,816
3908,3400,3.4,19,1767,1851,817
3909,3400,3.4,20,1762,1853,819
3910,3400,3.4,21,1764,1841,824
3911,3400,3.4,22,1765,1849,819
3912,3400,3.4,23,1761,1853,819
3913,3400,3.4,24,1762,1859,816
3914,3400,3.4,25,1768,1857,814
3915,3400,3.4,26,1766,1850,818
3916,3400,3.4,27,1762,1850,820
3917,3400,3.4,28,1764,1850,819
3918,3400,3.4,29,1763,1855,817
3919,3400,3.4,30,1767,1850,818
3920,3400,3.4,31,1766,1850,818
3921,3400,3.4,32,1763,1850,820
3922,3400,3.4,33,1768,1854,815
3923,3400,3.4,34,1765,1852,818
3924,3400,3.4,35,1768,1851,817
3925,3400,3.4,36,1764,1849,820
3926,3400,3.4,37,1766,1855,816
3927,3400,3.4,38,1764,1848,820
3928,3400,3.4,39,1766,1854,816
3929,3400,3.4,40,1762,1850,820
3930,3400,3.4,41,1761,1853,819
3931,3400,3.4,42,1763,1850,820
3932,3400,3.4,43,1765,1846,821
3933,3400,3.4,44,1765,1852,818
3934,3400,3.4,45,1764,1851,819
3935,3400,3.4,46,1766,1853,817
3936,3400,3.4,47,1767,1850,818
3937,3400,3.4,48,1763,1851,819
3938,3400,3.4,49,1761,1852,820
3939,3400,3.4,50,1763,1852,819
3940,3400,3.4,51,1762,1851,820
3941,3400,3.4,52,1762,1853,819
3942,3400,3.4,53,1766,1862,812
3943,3400,3.4,54,1764,1852,818
3944,3400,3.4,55,1770,1851,816
3945,3400,3.4,56,1762,1850,820
3946,3400,3.4,57,1763,1851,819
3947,3400,3.4,58,1750,1854,824
3948,3400,3.4,59,1763,1850,820
3949,3400,3.4,60,1769,1851,816
3950,3400,3.4,61,1769,1848,818
3951,3400,3.4,62,1763,1854,818
3952,3400,3.4,63,1759,1851,821
3953,3400,3.4,64,1766,1851,818
3954,3400,3.4,65,1769,1851,816
3955,3400,3.4,66,1771,1854,814
3956,3400,3.4,67,1769,1849,817
3957,3400,3.4,68,1762,1853,819
3958,3400,3.4,69,1765,1849,819
3959,3400,3.4,70,1767,1854,816
3960,3400,3.4,71,1764,1849,820
3961,3400,3.4,72,1765,1855,816
3962,3400,3.4,73,1763,1852,819
3963,3400,3.4,74,1765,1849,819
3964,3400,3.4,75,1763,1845,822
3965,3400,3.4,76,1761,1848,822
3966,3400,3.4,77,1765,1849,819
3967,3400,3.4,78,1766,1850,818
3968,3400,3.4,79,1765,1851,818
3969,3400,3.4,80,1766,1850,818
3970,3400,3.4,81,1748,1838,833
3971,3400,3.4,82,1768,1851,817
3972,3400,3.4,83,1762,1859,816
3973,3400,3.4,84,1763,1849,820
3974,3400,3.4,85,1762,1864,813
3975,3400,3.4,86,1760,1852,820
3976,3400,3.4,87,1763,1854,818
3977,3400,3.4,88,1767,1854,816
3978,3400,3.4,89,1756,1851,823
3979,3400,3.4,90,1764,1848,820
3980,3400,3.4,91,1763,1850,820
3981,3400,3.4,92,1763,1846,822
3982,3400,3.4,93,1763,1854,818
3983,3400,3.4,94,1764,1852,818
3984,3400,3.4,95,1766,1852,817
3985,3400,3.4,96,1761,1853,819
3986,3400,3.4,97,1765,1849,819
3987,3400,3.4,98,1763,1851,819
3988,3400,3.4,99,1769,1851,816
3989,3400,3.4,100,1764,1851,819
3990,3400,3.4,101,1761,1847,822
3991,3400,3.4,102,1770,1845,819
3992,3400,3.4,103,1771,1849,816
3993,3400,3.4,104,1762,1850,820
3994,3400,3.4,105,1761,1851,820
3995,3400,3.4,106,1758,1850,822
3996,3400,3.4,107,1763,1851,819
3997,3400,3.4,108,1769,1856,814
3998,3400,3.4,109,1767,1847,819
3999,3400,3.4,110,1766,1847,820
4000,3400,3.4,111,1809,1891,776
4001,3400,3.4,112,2233,2320,350
4002,3400,3.4,113,2477,2547,114
4003,3400,3.4,114,2579,2648,13
4004,3400,3.4,115,2590,2684,10
4005,3400,3.4,116,2587,2684,9
4006,3400,3.4,117,2590,2682,9
4007,3400,3.4,118,2593,2682,11
4008,3400,3.4,119,2590,2678,7
4009,3400,3.4,120,2595,2678,10
4010,3400,3.4,121,2597,2686,15
4011,3400,3.4,122,2597,2682,13
4012,3500,3.5,0,2594,2682,11
4013,3500,3.5,1,2591,2678,8
4014,3500,3.5,2,2597,2679,11
4015,3500,3.5,3,2595,2680,11
4016,3500,3.5,4,2589,2679,7
4017,3500,3.5,5,2588,2678,6
4018,3500,3.5,6,2591,2682,10
4019,3500,3.5,7,2597,2675,9
4020,3500,3.5,8,2560,2646,23
4021,3500,3.5,9,2431,2541,140
4022,3500,3.5,10,2268,2387,299
4023,3500,3.5,11,2035,2158,530
4024,3500,3.5,12,1876,2009,684
4025,3500,3.5,13,1883,2009,680
4026,3500,3.5,14,1882,2002,684
4027,3500,3.5,15,1881,2010,681
4028,3500,3.5,16,1736,1866,825
4029,3500,3.5,17,1741,1866,823
4030,3500,3.5,18,1717,1871,832
4031,3500,3.5,19,1732,1870,825
4032,3500,3.5,20,1646,1807,900
4033,3500,3.5,21,1653,1812,894
4034,3500,3.5,22,1653,1805,897
4035,3500,3.5,23,1651,1808,897
4036,3500,3.5,24,1652,1808,896
4037,3500,3.5,25,1648,1811,897
4038,3500,3.5,26,1655,1804,897
4039,3500,3.5,27,1659,1802,896
4040,3500,3.5,28,1647,1804,901
4041,3500,3.5,29,1650,1805,899
4042,3500,3.5,30,1653,1808,896
4043,3500,3.5,31,1647,1804,901
4044,3500,3.5,32,1651,1805,898
4045,3500,3.5,33,1653,1813,893
4046,3500,3.5,34,1654,1805,897
4047,3500,3.5,35,1654,1803,898
4048,3500,3.5,36,1645,1822,893
4049,3500,3.5,37,1651,1808,897
4050,3500,3.5,38,1654,1809,895
4051,3500,3.5,39,1646,1798,904
4052,3500,3.5,40,1653,1803,898
4053,3500,3.5,41,1652,1803,899
4054,3500,3.5,42,1654,1800,899
4055,3500,3.5,43,1652,1801,900
4056,3500,3.5,44,1653,1800,900
4057,3500,3.5,45,1655,1801,898
4058,3500,3.5,46,1654,1806,896
4059,3500,3.5,47,1652,1800,900
4060,3500,3.5,48,1664,1800,894
4061,3500,3.5,49,1656,1798,899
4062,3500,3.5,50,1659,1801,896
4063,3500,3.5,51,1654,1798,900
4064,3500,3.5,52,1656,1799,899
4065,3500,3.5,53,1658,1796,899
4066,3500,3.5,54,1656,1801,898
4067,3500,3.5,55,1653,1801,899
4068,3500,3.5,56,1655,1800,899
4069,3500,3.5,57,1655,1802,898
4070,3500,3.5,58,1655,1800,899
4071,3500,3.5,59,1657,1801,897
4072,3500,3.5,60,1654,1806,896
4073,3500,3.5,61,1654,1799,900
4074,3500,3.5,62,1657,1793,901
4075,3500,3.5,63,1657,1807,894
4076,3500,3.5,64,1654,1791,904
4077,3500,3.5,65,1654,1797,901
4078,3500,3.5,66,1658,1798,898
4079,3500,3.5,67,1654,1796,901
4080,3500,3.5,68,1656,1799,899
4081,3500,3.5,69,1654,1798,900
4082,3500,3.5,70,1658,1794,900
4083,3500,3.5,71,1661,1793,899
4084,3500,3.5,72,1656,1797,900
4085,3500,3.5,73,1649,1790,907
4086,3500,3.5,74,1657,1798,899
4087,3500,3.5,75,1655,1795,901
4088,3500,3.5,76,1671,1798,892
4089,3500,3.5,77,1659,1796,899
4090,3500,3.5,78,1656,1797,900
4091,3500,3.5,79,1656,1787,905
4092,3500,3.5,80,1652,1796,902
4093,3500,3.5,81,1658,1786,904
4094,3500,3.5,82,1655,1802,898
4095,3500,3.5,83,1655,1796,901
4096,3500,3.5,84,1655,1798,900
4097,3500,3.5,85,1659,1800,897
4098,3500,3.5,86,1660,1795,899
4099,3500,3.5,87,1658,1797,899
4100,3500,3.5,88,1655,1800,899
4101,3500,3.5,89,1658,1803,896
4102,3500,3.5,90,1653,1802,899
4103,3500,3.5,91,1657,1799,898
4104,3500,3.5,92,1652,1798,901
4105,3500,3.5,93,1657,1798,899
4106,3500,3.5,94,1655,1797,900
4107,3500,3.5,95,1660,1799,897
4108,3500,3.5,96,1655,1796,901
4109,3500,3.5,97,1654,1798,900
4110,3500,3.5,98,1658,1799,898
4111,3500,3.5,99,1656,1799,899
4112,3500,3.5,100,1661,1796,898
4113,3500,3.5,101,1655,1796,901
4114,3500,3.5,102,1652,1797,902
4115,3500,3.5,103,1654,1795,902
4116,3500,3.5,104,1658,1795,900
4117,3500,3.5,105,1657,1793,901
4118,3500,3.5,106,1655,1796,901
4119,3500,3.5,107,1651,1801,900
4120,3500,3.5,108,1660,1795,899
4121,3500,3.5,109,1656,1794,901
4122,3500,3.5,110,1660,1795,899
4123,3500,3.5,111,1658,1797,899
4124,3500,3.5,112,1659,1799,897
4125,3500,3.5,113,2070,2185,499
4126,3500,3.5,114,2428,2498,163
4127,3500,3.5,115,2581,2638,17
4128,3500,3.5,116,2588,2677,6
4129,3500,3.5,117,2590,2674,5
4130,3500,3.5,118,2590,2675,6
4131,3500,3.5,119,2594,2673,7
4132,3500,3.5,120,2592,2674,6
4133,3500,3.5,121,2590,2679,8
4134,3500,3.5,122,2591,2677,7
4135,3500,3.5,123,2591,2691,14
4136,3600,3.6,0,2597,2670,7
4137,3600,3.6,1,2583,2683,6
4138,3600,3.6,2,2592,2671,5
4139,3600,3.6,3,2588,2688,11
4140,3600,3.6,4,2585,2670,1
4141,3600,3.6,5,2586,2667,0
4142,3600,3.6,6,2584,2675,3
4143,3600,3.6,7,2564,2667,11
4144,3600,3.6,8,2412,2548,146
4145,3600,3.6,9,2294,2425,267
4146,3600,3.6,10,2126,2279,424
4147,3600,3.6,11,1962,2145,573
4148,3600,3.6,12,1885,2054,657
4149,3600,3.6,13,1820,1974,729
4150,3600,3.6,14,1804,1971,739
4151,3600,3.6,15,1804,1965,742
4152,3600,3.6,16,1810,1967,738
4153,3600,3.6,17,1804,1947,751
4154,3600,3.6,18,1809,1964,740
4155,3600,3.6,19,1615,1751,943
4156,3600,3.6,20,1612,1767,937
4157,3600,3.6,21,1606,1767,940
4158,3600,3.6,22,1614,1762,938
4159,3600,3.6,23,1611,1760,941
4160,3600,3.6,24,1611,1760,941
4161,3600,3.6,25,1599,1761,946
4162,3600,3.6,26,1614,1741,949
4163,3600,3.6,27,1611,1753,944
4164,3600,3.6,28,1613,1753,943
4165,3600,3.6,29,1606,1747,950
4166,3600,3.6,30,1615,1745,946
4167,3600,3.6,31,1616,1747,945
4168,3600,3.6,32,1613,1751,944
4169,3600,3.6,33,1615,1746,946
4170,3600,3.6,34,1619,1746,944
4171,3600,3.6,35,1615,1746,946
4172,3600,3.6,36,1619,1744,945
4173,3600,3.6,37,1622,1738,946
4174,3600,3.6,38,1622,1740,945
4175,3600,3.6,39,1623,1738,946
4176,3600,3.6,40,1622,1744,943
4177,3600,3.6,41,1622,1740,945
4178,3600,3.6,42,1620,1741,946
4179,3600,3.6,43,1623,1737,946
4180,3600,3.6,44,1622,1736,947
4181,3600,3.6,45,1622,1736,947
4182,3600,3.6,46,1627,1737,944
4183,3600,3.6,47,1625,1743,942
4184,3600,3.6,48,1623,1736,947
4185,3600,3.6,49,1626,1735,946
4186,3600,3.6,50,1622,1736,947
4187,3600,3.6,51,1623,1736,947
4188,3600,3.6,52,1610,1735,954
4189,3600,3.6,53,1623,1732,949
4190,3600,3.6,54,1639,1734,940
4191,3600,3.6,55,1624,1733,948
4192,3600,3.6,56,1627,1733,946
4193,3600,3.6,57,1625,1736,946
4194,3600,3.6,58,1628,1732,946
4195,3600,3.6,59,1625,1735,946
4196,3600,3.6,60,1628,1730,947
4197,3600,3.6,61,1624,1736,946
4198,3600,3.6,62,1628,1745,940
4199,3600,3.6,63,1629,1737,943
4200,3600,3.6,64,1627,1733,946
4201,3600,3.6,65,1636,1735,941
4202,3600,3.6,66,1629,1736,944
4203,3600,3.6,67,1625,1735,946
4204,3600,3.6,68,1628,1733,946
4205,3600,3.6,69,1625,1731,948
4206,3600,3.6,70,1630,1735,944
4207,3600,3.6,71,1630,1732,945
4208,3600,3.6,72,1625,1734,947
4209,3600,3.6,73,1624,1732,948
4210,3600,3.6,74,1631,1731,945
4211,3600,3.6,75,1616,1730,953
4212,3600,3.6,76,1625,1733,947
4213,3600,3.6,77,1627,1731,947
4214,3600,3.6,78,1630,1732,945
4215,3600,3.6,79,1632,1732,944
4216,3600,3.6,80,1631,1730,946
4217,3600,3.6,81,1629,1728,948
4218,3600,3.6,82,1627,1727,949
4219,3600,3.6,83,1630,1741,941
4220,3600,3.6,84,1627,1732,947
4221,3600,3.6,85,1633,1732,944
4222,3600,3.6,86,1620,1733,950
4223,3600,3.6,87,1643,1743,933
4224,3600,3.6,88,1632,1731,945
4225,3600,3.6,89,1625,1733,947
4226,3600,3.6,90,1624,1729,950
4227,3600,3.6,91,1640,1726,943
4228,3600,3.6,92,1634,1730,944
4229,3600,3.6,93,1632,1729,946
4230,3600,3.6,94,1629,1728,948
4231,3600,3.6,95,1632,1728,946
4232,3600,3.6,96,1634,1731,944
4233,3600,3.6,97,1624,1729,950
4234,3600,3.6,98,1637,1729,943
4235,3600,3.6,99,1633,1731,944
4236,3600,3.6,100,1635,1730,944
4237,3600,3.6,101,1638,1728,943
4238,3600,3.6,102,1616,1727,955
4239,3600,3.6,103,1635,1731,943
4240,3600,3.6,104,1637,1728,944
4241,3600,3.6,105,1634,1730,944
4242,3600,3.6,106,1633,1727,946
4243,3600,3.6,107,1635,1731,943
4244,3600,3.6,108,1633,1727,946
4245,3600,3.6,109,1639,1728,943
4246,3600,3.6,110,1634,1727,946
4247,3600,3.6,111,1635,1728,945
4248,3600,3.6,112,1638,1729,943
4249,3600,3.6,113,1630,1727,948
4250,3600,3.6,114,1634,1733,943
4251,3600,3.6,115,1641,1732,940
4252,3600,3.6,116,2056,2176,510
4253,3600,3.6,117,2347,2451,227
4254,3600,3.6,118,2512,2606,67
4255,3600,3.6,119,2579,2663,5
4256,3600,3.6,120,2590,2670,3
4257,3600,3.6,121,2590,2669,3
4258,3600,3.6,122,2586,2665,1
4259,3600,3.6,123,2591,2670,4
4260,3600,3.6,124,2587,2673,3
4261,3600,3.6,125,2584,2673,2
4262,3600,3.6,126,2590,2675,6
4263,3700,3.7,0,2588,2673,4
4264,3700,3.7,1,2590,2668,2
4265,3700,3.7,2,2587,2676,5
4266,3700,3.7,3,2590,2671,4
4267,3700,3.7,4,2585,2660,4
4268,3700,3.7,5,2584,2669,0
4269,3700,3.7,6,2592,2672,5
4270,3700,3.7,7,2588,2671,3
4271,3700,3.7,8,2584,2667,1
4272,3700,3.7,9,2505,2610,69
4273,3700,3.7,10,2251,2365,318
4274,3700,3.7,11,2023,2126,552
4275,3700,3.7,12,1820,1901,766
4276,3700,3.7,13,1678,1732,921
4277,3700,3.7,14,1609,1667,988
4278,3700,3.7,15,1531,1599,1061
4279,3700,3.7,16,1523,1584,1073
4280,3700,3.7,17,1536,1591,1063
4281,3700,3.7,18,1566,1612,1037
4282,3700,3.7,19,1563,1606,1042
4283,3700,3.7,20,1570,1618,1032
